8,E01005129,M10,2022-01-06 00:21:49.404000000,2022-01-06 00:21:49.404000000
8,E01005203,M10,2022-01-06 00:21:49.405000000,2022-01-06 00:21:49.405000000
8,E01005228,M10,2022-01-06 00:21:49.405000000,2022-01-06 00:21:49.405000000
8,E01005254,M10,2022-01-06 00:21:49.405000000,2022-01-06 00:21:49.405000000
8,E01005256,M10,2022-01-06 00:21:49.405000000,2022-01-06 00:21:49.405000000
8,E01005257,M10,2022-01-06 00:21:49.405000000,2022-01-06 00:21:49.405000000
8,E01005259,M10,2022-01-06 00:21:49.405000000,2022-01-06 00:21:49.405000000
8,E01005261,M10,2022-01-06 00:21:49.405000000,2022-01-06 00:21:49.405000000
8,E01005283,M52,2022-01-06 00:21:49.405000000,2022-01-06 00:21:49.405000000
8,E01006963,L68,2022-01-06 00:21:49.414000000,2022-01-06 00:21:49.414000000
8,E01007049,L80,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007106,L72,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007110,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007111,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007112,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007114,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007115,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007116,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007117,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007120,L46,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007123,L43,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007124,L43,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007126,CH25,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007130,L42,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007133,L41,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007135,L62,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007136,L62,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007138,L62,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007141,L62,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007142,L62,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007145,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007146,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007147,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007148,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007149,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007152,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007155,L41,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007156,L41,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007159,L43,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007160,L43,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007161,L43,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007164,L62,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007165,L62,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007167,L62,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007168,L62,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007169,L65,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007171,L62,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007173,L42,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007174,L42,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007175,L42,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007177,L42,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007178,L63,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007181,L42,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007183,L61,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007184,L60,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007185,L60,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007190,L60,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007194,L47,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007195,L48,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007196,L48,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007198,L48,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007200,L47,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007201,L47,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007204,L46,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007206,L46,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007208,L46,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007211,L44,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007213,L44,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007216,L44,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007217,L44,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007219,L44,2022-01-06 00:21:49.415000000,2022-01-06 00:21:49.415000000
8,E01007220,L44,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007221,L46,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007225,L46,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007227,L46,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007230,L45,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007232,L45,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007233,L45,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007234,L45,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007239,L43,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007240,L43,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007241,L43,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007242,L43,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007246,L43,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007247,L43,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007250,L42,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007253,L43,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007254,L62,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007255,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007256,L61,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007257,L43,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007259,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007262,L48,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007265,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007266,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007268,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007269,L41,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007273,L44,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007274,L41,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007277,L44,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007279,L61,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007280,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007283,L48,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007285,L61,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007287,L61,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007288,L61,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007289,L62,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007290,L62,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007291,L42,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007293,L42,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007295,L42,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007296,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007298,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007300,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007301,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007302,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007303,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007305,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007306,L49,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007308,L45,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007312,L45,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007313,L45,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007315,L45,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007316,L44,2022-01-06 00:21:49.416000000,2022-01-06 00:21:49.416000000
8,E01007425,S30,2022-01-06 00:21:49.417000000,2022-01-06 00:21:49.417000000
8,E01007429,S30,2022-01-06 00:21:49.417000000,2022-01-06 00:21:49.417000000
8,E01007430,S30,2022-01-06 00:21:49.417000000,2022-01-06 00:21:49.417000000
8,E01007432,S30,2022-01-06 00:21:49.417000000,2022-01-06 00:21:49.417000000
8,E01007658,S31,2022-01-06 00:21:49.418000000,2022-01-06 00:21:49.418000000
8,E01007659,S31,2022-01-06 00:21:49.418000000,2022-01-06 00:21:49.418000000
8,E01007660,S31,2022-01-06 00:21:49.418000000,2022-01-06 00:21:49.418000000
8,E01007662,S31,2022-01-06 00:21:49.418000000,2022-01-06 00:21:49.418000000
8,E01007666,S31,2022-01-06 00:21:49.418000000,2022-01-06 00:21:49.418000000
8,E01007668,S31,2022-01-06 00:21:49.418000000,2022-01-06 00:21:49.418000000
8,E01007670,S31,2022-01-06 00:21:49.418000000,2022-01-06 00:21:49.418000000
8,E01007696,S30,2022-01-06 00:21:49.418000000,2022-01-06 00:21:49.418000000
8,E01007748,S31,2022-01-06 00:21:49.419000000,2022-01-06 00:21:49.419000000
8,E01007749,S31,2022-01-06 00:21:49.419000000,2022-01-06 00:21:49.419000000
8,E01007750,S31,2022-01-06 00:21:49.419000000,2022-01-06 00:21:49.419000000
8,E01007751,S31,2022-01-06 00:21:49.419000000,2022-01-06 00:21:49.419000000
8,E01007753,S31,2022-01-06 00:21:49.419000000,2022-01-06 00:21:49.419000000
8,E01007785,S31,2022-01-06 00:21:49.419000000,2022-01-06 00:21:49.419000000
8,E01007786,S31,2022-01-06 00:21:49.419000000,2022-01-06 00:21:49.419000000
8,E01007788,S31,2022-01-06 00:21:49.419000000,2022-01-06 00:21:49.419000000
8,E01007790,S31,2022-01-06 00:21:49.419000000,2022-01-06 00:21:49.419000000
8,E01007791,S31,2022-01-06 00:21:49.419000000,2022-01-06 00:21:49.419000000
8,E01007892,S30,2022-01-06 00:21:49.420000000,2022-01-06 00:21:49.420000000
8,E01007894,S30,2022-01-06 00:21:49.420000000,2022-01-06 00:21:49.420000000
8,E01007897,S30,2022-01-06 00:21:49.420000000,2022-01-06 00:21:49.420000000
8,E01007898,S30,2022-01-06 00:21:49.420000000,2022-01-06 00:21:49.420000000
8,E01007899,S30,2022-01-06 00:21:49.420000000,2022-01-06 00:21:49.420000000
8,E01008019,S19,2022-01-06 00:21:49.421000000,2022-01-06 00:21:49.421000000
8,E01008023,S19,2022-01-06 00:21:49.421000000,2022-01-06 00:21:49.421000000
8,E01008028,S19,2022-01-06 00:21:49.421000000,2022-01-06 00:21:49.421000000
8,E01008030,S19,2022-01-06 00:21:49.421000000,2022-01-06 00:21:49.421000000
8,E01008033,S19,2022-01-06 00:21:49.421000000,2022-01-06 00:21:49.421000000
8,E01008035,S19,2022-01-06 00:21:49.421000000,2022-01-06 00:21:49.421000000
8,E01008037,S19,2022-01-06 00:21:49.421000000,2022-01-06 00:21:49.421000000
8,E01008038,S19,2022-01-06 00:21:49.421000000,2022-01-06 00:21:49.421000000
8,E01008041,S19,2022-01-06 00:21:49.421000000,2022-01-06 00:21:49.421000000
8,E01008058,S30,2022-01-06 00:21:49.421000000,2022-01-06 00:21:49.421000000
8,E01008125,S30,2022-01-06 00:21:49.422000000,2022-01-06 00:21:49.422000000
8,E01008126,S30,2022-01-06 00:21:49.422000000,2022-01-06 00:21:49.422000000
8,E01008128,S30,2022-01-06 00:21:49.422000000,2022-01-06 00:21:49.422000000
8,E01008134,S30,2022-01-06 00:21:49.422000000,2022-01-06 00:21:49.422000000
8,E01008138,S30,2022-01-06 00:21:49.422000000,2022-01-06 00:21:49.422000000
8,E01008140,S30,2022-01-06 00:21:49.422000000,2022-01-06 00:21:49.422000000
8,E01008141,S30,2022-01-06 00:21:49.422000000,2022-01-06 00:21:49.422000000
8,E01008144,S30,2022-01-06 00:21:49.422000000,2022-01-06 00:21:49.422000000
8,E01008145,S30,2022-01-06 00:21:49.422000000,2022-01-06 00:21:49.422000000
8,E01008146,S30,2022-01-06 00:21:49.422000000,2022-01-06 00:21:49.422000000
8,E01008149,S30,2022-01-06 00:21:49.422000000,2022-01-06 00:21:49.422000000
8,E01008150,S30,2022-01-06 00:21:49.422000000,2022-01-06 00:21:49.422000000
8,E01010658,BD99,2022-01-06 00:21:49.479000000,2022-01-06 00:21:49.479000000
8,E01011470,LS98,2022-01-06 00:21:49.484000000,2022-01-06 00:21:49.484000000
8,E01011518,LS98,2022-01-06 00:21:49.484000000,2022-01-06 00:21:49.484000000
8,E01013053,YO4,2022-01-06 00:21:49.494000000,2022-01-06 00:21:49.494000000
8,E01013054,YO4,2022-01-06 00:21:49.494000000,2022-01-06 00:21:49.494000000
8,E01013055,YO4,2022-01-06 00:21:49.494000000,2022-01-06 00:21:49.494000000
8,E01013057,YO4,2022-01-06 00:21:49.494000000,2022-01-06 00:21:49.494000000
8,E01013059,YO4,2022-01-06 00:21:49.494000000,2022-01-06 00:21:49.494000000
8,E01013061,YO4,2022-01-06 00:21:49.494000000,2022-01-06 00:21:49.494000000
8,E01013120,YO4,2022-01-06 00:21:49.495000000,2022-01-06 00:21:49.495000000
8,E01013121,YO4,2022-01-06 00:21:49.495000000,2022-01-06 00:21:49.495000000
8,E01013124,YO4,2022-01-06 00:21:49.495000000,2022-01-06 00:21:49.495000000
8,E01013127,YO4,2022-01-06 00:21:49.495000000,2022-01-06 00:21:49.495000000
8,E01013336,YO2,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013337,YO2,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013338,YO2,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013341,YO2,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013342,YO2,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013345,YO3,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013348,YO3,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013350,YO3,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013351,YO3,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013353,YO2,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013356,YO2,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013358,YO2,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013366,YO3,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013373,YO3,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013375,YO3,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013376,YO3,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013377,YO3,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013381,YO3,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013385,YO3,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013387,YO3,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013390,YO2,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013391,YO2,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013395,YO2,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013409,YO3,2022-01-06 00:21:49.497000000,2022-01-06 00:21:49.497000000
8,E01013410,YO3,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013414,YO2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013421,YO2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013422,YO2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013425,YO2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013427,YO2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013428,YO3,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013430,YO3,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013431,YO3,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013434,YO3,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013436,YO3,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013439,YO3,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013442,YO2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013443,YO2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013447,YO2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013452,YO4,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013471,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013472,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013474,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013496,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013497,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013499,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013501,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013502,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013505,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013507,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013508,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013509,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013512,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013517,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013525,DE2,2022-01-06 00:21:49.498000000,2022-01-06 00:21:49.498000000
8,E01013531,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013532,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013533,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013535,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013537,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013574,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013576,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013577,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013578,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013579,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013580,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013581,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013584,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013586,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013587,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013592,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013593,DE2,2022-01-06 00:21:49.499000000,2022-01-06 00:21:49.499000000
8,E01013816,NG80,2022-01-06 00:21:49.502000000,2022-01-06 00:21:49.502000000
8,E01014382,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014383,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014384,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014385,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014391,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014393,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014395,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014396,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014397,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014399,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014400,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014401,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014402,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014403,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014418,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014419,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014440,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014446,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014447,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014452,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014454,BS18,2022-01-06 00:21:49.506000000,2022-01-06 00:21:49.506000000
8,E01014739,BS19,2022-01-06 00:21:49.508000000,2022-01-06 00:21:49.508000000
8,E01014740,BS19,2022-01-06 00:21:49.508000000,2022-01-06 00:21:49.508000000
8,E01014749,BS19,2022-01-06 00:21:49.508000000,2022-01-06 00:21:49.508000000
8,E01014764,BS19,2022-01-06 00:21:49.508000000,2022-01-06 00:21:49.508000000
8,E01014765,BS19,2022-01-06 00:21:49.508000000,2022-01-06 00:21:49.508000000
